qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_time,q2_time,q3_time
6751,951,822,3,77,3,1:37.746,1:37.140,1:36.536,97746,97140,96536
6752,951,8,6,7,4,1:36.976,1:36.741,1:36.663,96976,96741,96663
6753,951,13,3,19,5,1:37.753,1:37.230,1:37.016,97753,97230,97016
6754,951,817,9,3,6,1:38.091,1:37.569,1:37.125,98091,97569,97125
6755,951,815,10,11,7,1:38.006,1:37.282,1:37.212,98006,97282,97212
6756,951,826,9,26,8,1:38.265,1:37.606,1:37.459,98265,97606,97459
6757,951,830,5,33,9,1:38.123,1:37.510,1:37.583,98123,97510,97583
6771,952,1,131,44,1,1:23.214,1:22.159,1:22.000,83214,82159,82000
6772,952,3,131,6,2,1:23.002,1:22.759,1:22.280,83002,82759,82280
6773,952,817,9,3,3,1:23.749,1:23.585,1:22.680,83749,83585,82680
6774,952,830,9,33,4,1:23.578,1:23.178,1:23.087,83578,83178,83087
6775,952,8,6,7,5,1:23.796,1:23.504,1:23.113,83796,83504,83113
6776,952,20,6,5,6,1:24.124,1:23.688,1:23.334,84124,83688,83334
6777,952,822,3,77,7,1:24.251,1:24.023,1:23.522,84251,84023,83522
6778,952,832,5,55,8,1:24.496,1:24.077,1:23.643,84496,84077,83643
6779,952,815,10,11,9,1:24.698,1:24.003,1:23.782,84698,84003,83782
6780,952,4,1,14,10,1:24.578,1:24.192,1:23.981,84578,84192,83981
6793,953,817,9,3,1,1:14.912,1:14.357,1:13.622,74912,74357,73622
6794,953,3,131,6,2,1:14.873,1:14.043,1:13.791,74873,74043,73791
6795,953,1,131,44,3,1:14.826,1:14.056,1:13.942,74826,74056,73942
6796,953,20,6,5,4,1:14.610,1:14.318,1:14.552,74610,74318,74552
6797,953,807,10,27,5,1:15.333,1:14.989,1:14.726,75333,74989,74726
6798,953,8,6,7,6,1:15.499,1:14.789,1:14.732,75499,74789,74732
6799,953,832,5,55,7,1:15.467,1:14.805,1:14.749,75467,74805,74749
6800,953,815,10,11,8,1:15.328,1:14.937,1:14.902,75328,74937,74902
6801,953,826,5,26,9,1:15.384,1:14.794,1:15.273,75384,74794,75273
6802,953,4,1,14,10,1:15.504,1:15.107,1:15.363,75504,75107,75363
6815,954,1,131,44,1,1:14.121,1:13.076,1:12.812,74121,73076,72812
6816,954,3,131,6,2,1:13.714,1:13.094,1:12.874,73714,73094,72874
6817,954,20,6,5,3,1:13.925,1:13.857,1:12.990,73925,73857,72990
6818,954,817,9,3,4,1:14.030,1:13.540,1:13.166,74030,73540,73166
6819,954,830,9,33,5,1:14.601,1:13.793,1:13.414,74601,73793,73414
6820,954,8,6,7,6,1:14.477,1:13.849,1:13.579,74477,73849,73579
6821,954,822,3,77,7,1:14.389,1:13.791,1:13.670,74389,73791,73670
6822,954,13,3,19,8,1:14.815,1:13.864,1:13.769,74815,73864,73769
6823,954,807,10,27,9,1:14.663,1:14.166,1:13.952,74663,74166,73952
6824,954,4,1,14,10,1:15.026,1:14.260,1:14.338,75026,74260,74338
6836,955,3,131,6,1,1:43.685,1:42.520,1:42.758,103685,102520,102758
6837,955,815,10,11,2,1:44.462,1:43.939,1:43.515,104462,103939,103515
6838,955,817,9,3,3,1:44.570,1:44.141,1:43.966,104570,104141,103966
6839,955,20,6,5,4,1:45.062,1:44.461,1:43.966,105062,104461,103966
6840,955,8,6,7,5,1:44.936,1:44.533,1:44.269,104936,104533,104269
6841,955,13,3,19,6,1:45.494,1:44.696,1:44.483,105494,104696,104483
6842,955,826,5,26,7,1:44.694,1:44.687,1:44.717,104694,104687,104717
6843,955,822,3,77,8,1:44.706,1:44.477,1:45.246,104706,104477,105246
6844,955,830,9,33,9,1:44.939,1:44.387,1:45.570,104939,104387,105570
6845,955,1,131,44,10,1:44.259,1:43.526,2:01.954,104259,103526,121954
6858,956,1,131,44,1,1:06.947,1:06.228,1:07.922,66947,66228,67922
6859,956,3,131,6,2,1:06.516,1:06.403,1:08.465,66516,66403,68465
6860,956,807,10,27,3,1:07.385,1:07.257,1:09.285,67385,67257,69285
6861,956,20,6,5,4,1:06.761,1:06.602,1:09.781,66761,66602,69781
6862,956,18,1,22,5,1:07.653,1:07.572,1:09.900,67653,67572,69900
6863,956,8,6,7,6,1:07.240,1:06.940,1:09.901,67240,66940,69901
6864,956,817,9,3,7,1:07.500,1:06.840,1:09.980,67500,66840,69980
6865,956,822,3,77,8,1:07.148,1:06.911,1:10.440,67148,66911,70440
6866,956,830,9,33,9,1:07.131,1:06.866,1:11.153,67131,66866,71153
6867,956,13,3,19,10,1:07.419,1:07.145,1:11.977,67419,67145,71977
6880,957,1,131,44,1,1:30.739,1:29.243,1:29.287,90739,89243,89287
6881,957,3,131,6,2,1:30.724,1:29.970,1:29.606,90724,89970,89606
6882,957,830,9,33,3,1:31.305,1:30.697,1:30.313,91305,90697,90313
6883,957,817,9,3,4,1:31.684,1:31.319,1:30.618,91684,91319,90618
6884,957,8,6,7,5,1:31.326,1:31.385,1:30.881,91326,91385,90881
6885,957,20,6,5,6,1:31.606,1:30.711,1:31.490,91606,90711,91490
6886,957,822,3,77,7,1:31.913,1:31.478,1:31.557,91913,91478,91557
6887,957,832,5,55,8,1:32.115,1:31.708,1:31.989,92115,91708,91989
6888,957,807,10,27,9,1:32.349,1:31.770,1:32.172,92349,91770,92172
6889,957,4,1,14,10,1:32.281,1:31.740,1:32.343,92281,91740,92343
6901,958,3,131,6,1,1:33.302,1:22.806,1:19.965,93302,82806,79965
6902,958,1,131,44,2,1:34.210,1:24.836,1:20.108,94210,84836,80108
6903,958,817,9,3,3,1:39.968,1:23.234,1:20.280,99968,83234,80280
6904,958,830,9,33,4,1:40.424,1:22.660,1:20.557,100424,82660,80557
6905,958,20,6,5,5,1:35.718,1:24.082,1:20.874,95718,84082,80874
6906,958,832,5,55,6,1:36.115,1:24.734,1:21.131,96115,84734,81131
6907,958,4,1,14,7,1:35.165,1:23.816,1:21.211,95165,83816,81211
6908,958,18,1,22,8,1:37.983,1:24.456,1:21.597,97983,84456,81597
6909,958,807,10,27,9,1:41.471,1:23.901,1:21.823,101471,83901,81823
6910,958,822,3,77,10,1:42.758,1:24.506,1:22.182,102758,84506,82182
6923,959,3,131,6,1,1:15.485,1:14.839,1:14.363,75485,74839,74363
6924,959,1,131,44,2,1:15.243,1:14.748,1:14.470,75243,74748,74470
6925,959,817,9,3,3,1:15.591,1:15.545,1:14.726,75591,75545,74726
6926,959,830,9,33,4,1:15.875,1:15.124,1:14.834,75875,75124,74834
6927,959,8,6,7,5,1:15.752,1:15.242,1:15.142,75752,75242,75142
6928,959,20,6,5,6,1:15.927,1:15.630,1:15.315,75927,75630,75315
6929,959,807,10,27,7,1:16.301,1:15.623,1:15.510,76301,75623,75510
6930,959,822,3,77,8,1:15.952,1:15.490,1:15.530,75952,75490,75530
6931,959,815,10,11,9,1:16.169,1:15.500,1:15.537,76169,75500,75537
6932,959,13,3,19,10,1:16.503,1:15.699,1:15.615,76503,75699,75615
6945,960,3,131,6,1,1:48.019,1:46.999,1:46.744,108019,106999,106744
6946,960,830,9,33,2,1:48.407,1:47.163,1:46.893,108407,107163,106893
6947,960,8,6,7,3,1:47.912,1:47.664,1:46.910,107912,107664,106910
6948,960,20,6,5,4,1:47.802,1:47.944,1:47.108,107802,107944,107108
6949,960,817,9,3,5,1:48.407,1:48.027,1:47.216,108407,108027,107216
6950,960,815,10,11,6,1:48.106,1:47.485,1:47.407,108106,107485,107407
6951,960,807,10,27,7,1:48.080,1:47.317,1:47.543,108080,107317,107543
6952,960,822,3,77,8,1:48.655,1:47.918,1:47.612,108655,107918,107612
6953,960,18,1,22,9,1:48.700,1:48.051,1:48.114,108700,108051,108114
6954,960,13,3,19,10,1:47.738,1:47.667,1:48.263,107738,107667,108263
6966,961,1,131,44,1,1:21.854,1:21.498,1:21.135,81854,81498,81135
6967,961,3,131,6,2,1:22.497,1:21.809,1:21.613,82497,81809,81613
6968,961,20,6,5,3,1:23.077,1:22.275,1:21.972,83077,82275,81972
6969,961,8,6,7,4,1:23.217,1:22.568,1:22.065,83217,82568,82065
6970,961,822,3,77,5,1:23.264,1:22.499,1:22.388,83264,82499,82388
6971,961,817,9,3,6,1:23.158,1:22.638,1:22.389,83158,82638,82389
6972,961,830,9,33,7,1:23.229,1:22.857,1:22.411,83229,82857,82411
6973,961,815,10,11,8,1:23.439,1:22.922,1:22.814,83439,82922,82814
6974,961,807,10,27,9,1:23.259,1:22.951,1:22.836,83259,82951,82836
6975,961,821,210,21,10,1:23.386,1:22.856,1:23.184,83386,82856,83184
6987,962,3,131,6,1,1:45.316,1:43.020,1:42.584,105316,103020,102584
6988,962,817,9,3,2,1:44.255,1:43.933,1:43.115,104255,103933,103115
6989,962,1,131,44,3,1:45.167,1:43.471,1:43.288,105167,103471,103288
6990,962,830,9,33,4,1:45.036,1:44.112,1:43.328,105036,104112,103328
6991,962,8,6,7,5,1:44.964,1:44.159,1:43.540,104964,104159,103540
6992,962,832,5,55,6,1:45.499,1:44.493,1:44.197,105499,104493,104197
6993,962,826,5,26,7,1:45.291,1:44.475,1:44.469,105291,104475,104469
6994,962,807,10,27,8,1:46.081,1:44.737,1:44.479,106081,104737,104479
6995,962,4,1,14,9,1:45.373,1:44.653,1:44.553,105373,104653,104553
6996,962,815,10,11,10,1:45.204,1:44.703,1:44.582,105204,104703,104582
7009,963,1,131,44,1,1:34.444,1:33.046,1:32.850,94444,93046,92850
7010,963,3,131,6,2,1:34.460,1:33.609,1:33.264,94460,93609,93264
7011,963,830,9,33,3,1:35.443,1:33.775,1:33.420,95443,93775,93420
7012,963,817,9,3,4,1:35.079,1:33.888,1:33.467,95079,93888,93467
7013,963,20,6,5,5,1:34.557,1:33.972,1:33.584,94557,93972,93584
7014,963,8,6,7,6,1:34.556,1:33.903,1:33.632,94556,93903,93632
7015,963,815,10,11,7,1:35.068,1:34.538,1:34.319,95068,94538,94319
7016,963,807,10,27,8,1:34.827,1:34.441,1:34.489,94827,94441,94489
7017,963,18,1,22,9,1:35.267,1:34.431,1:34.518,95267,94431,94518
7018,963,13,3,19,10,1:35.267,1:34.422,1:34.671,95267,94422,94671
7031,964,3,131,6,1,1:31.858,1:30.714,1:30.647,91858,90714,90647
7032,964,1,131,44,2,1:32.218,1:31.129,1:30.660,92218,91129,90660
7033,964,8,6,7,3,1:31.674,1:31.406,1:30.949,91674,91406,90949
7034,964,20,6,5,4,1:31.659,1:31.227,1:31.028,91659,91227,91028
7035,964,830,9,33,5,1:32.487,1:31.489,1:31.178,92487,91489,91178
7036,964,817,9,3,6,1:32.538,1:31.719,1:31.240,92538,91719,91240
7037,964,815,10,11,7,1:32.682,1:32.237,1:31.961,92682,92237,91961
7038,964,154,210,8,8,1:32.458,1:32.176,1:31.961,92458,92176,91961
7039,964,807,10,27,9,1:32.448,1:32.200,1:32.142,92448,92200,92142
7040,964,821,210,21,10,1:32.620,1:32.155,1:32.547,92620,92155,92547
7053,965,1,131,44,1,1:36.296,1:36.450,1:34.999,96296,96450,94999
7054,965,3,131,6,2,1:36.397,1:36.351,1:35.215,96397,96351,95215
7055,965,817,9,3,3,1:36.759,1:36.255,1:35.509,96759,96255,95509
7056,965,830,9,33,4,1:36.613,1:36.857,1:35.747,96613,96857,95747
7057,965,8,6,7,5,1:36.985,1:36.584,1:36.131,96985,96584,96131
7058,965,20,6,5,6,1:37.151,1:36.462,1:36.358,97151,96462,96358
7059,965,807,10,27,7,1:36.950,1:36.626,1:36.628,96950,96626,96628
7060,965,822,3,77,8,1:37.456,1:37.202,1:37.116,97456,97202,97116
7061,965,13,3,19,9,1:37.402,1:37.214,1:37.269,97402,97214,97269
7062,965,832,5,55,10,1:37.744,1:37.175,1:37.326,97744,97175,97326
7075,966,1,131,44,1,1:19.447,1:19.137,1:18.704,79447,79137,78704
7076,966,3,131,6,2,1:19.996,1:19.761,1:18.958,79996,79761,78958
7077,966,830,9,33,3,1:19.874,1:18.972,1:19.054,79874,78972,79054
7078,966,817,9,3,4,1:19.713,1:19.553,1:19.133,79713,79553,79133
7079,966,807,10,27,5,1:20.599,1:19.769,1:19.330,80599,79769,79330
7080,966,8,6,7,6,1:19.554,1:19.936,1:19.376,79554,79936,79376
7081,966,20,6,5,7,1:19.865,1:19.385,1:19.381,79865,79385,79381
7082,966,822,3,77,8,1:20.338,1:19.958,1:19.551,80338,79958,79551
7083,966,13,3,19,9,1:20.423,1:20.151,1:20.032,80423,80151,80032
7084,966,832,5,55,10,1:20.457,1:20.169,1:20.378,80457,80169,80378
7096,967,1,131,44,1,1:11.511,1:11.238,1:10.736,71511,71238,70736
7097,967,3,131,6,2,1:11.815,1:11.373,1:10.838,71815,71373,70838
7098,967,8,6,7,3,1:12.100,1:12.301,1:11.404,72100,72301,71404
7099,967,830,9,33,4,1:11.957,1:11.834,1:11.485,71957,71834,71485
7100,967,20,6,5,5,1:12.159,1:12.010,1:11.495,72159,72010,71495
7101,967,817,9,3,6,1:12.409,1:12.047,1:11.540,72409,72047,71540
7102,967,154,210,8,7,1:12.893,1:12.343,1:11.937,72893,72343,71937
7103,967,807,10,27,8,1:12.428,1:12.360,1:12.104,72428,72360,72104
7104,967,815,10,11,9,1:12.684,1:12.331,1:12.165,72684,72331,72165
7105,967,4,1,14,10,1:12.700,1:12.312,1:12.266,72700,72312,72266
7118,968,1,131,44,1,1:39.487,1:39.382,1:38.755,99487,99382,98755
7119,968,3,131,6,2,1:40.511,1:39.490,1:39.058,100511,99490,99058
7120,968,817,9,3,3,1:41.002,1:40.429,1:39.589,101002,100429,99589
7121,968,8,6,7,4,1:40.338,1:39.629,1:39.604,100338,99629,99604
7122,968,20,6,5,5,1:40.341,1:40.034,1:39.661,100341,100034,99661
7123,968,830,9,33,6,1:40.424,1:39.903,1:39.818,100424,99903,99818
7124,968,807,10,27,7,1:41.000,1:40.709,1:40.501,101000,100709,100501
7125,968,815,10,11,8,1:40.864,1:40.743,1:40.519,100864,100743,100519
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106,101616,101044,101106
7127,968,13,3,19,10,1:41.157,1:40.858,1:41.213,101157,100858,101213
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188,84191,83251,82188
7141,969,20,6,5,2,1:25.210,1:23.401,1:22.456,85210,83401,82456
7142,969,822,131,77,3,1:24.514,1:23.215,1:22.481,84514,83215,82481
7143,969,8,6,7,4,1:24.352,1:23.376,1:23.033,84352,83376,83033
7144,969,830,9,33,5,1:24.482,1:24.092,1:23.485,84482,84092,83485
7145,969,154,210,8,6,1:25.419,1:24.718,1:24.074,85419,84718,84074
7146,969,13,3,19,7,1:25.099,1:24.597,1:24.443,85099,84597,84443
7147,969,832,5,55,8,1:25.542,1:24.997,1:24.487,85542,84997,84487
7148,969,826,5,26,9,1:25.970,1:24.864,1:24.512,85970,84864,84512
7160,970,1,131,44,1,1:33.333,1:32.406,1:31.678,93333,92406,91678
7161,970,20,6,5,2,1:33.078,1:32.391,1:31.864,93078,92391,91864
7162,970,822,131,77,3,1:33.684,1:32.552,1:31.865,93684,92552,91865
7163,970,8,6,7,4,1:33.341,1:32.181,1:32.140,93341,92181,92140
7164,970,817,9,3,5,1:34.041,1:33.546,1:33.033,94041,93546,93033
7165,970,13,3,19,6,1:34.205,1:33.759,1:33.507,94205,93759,93507
7166,970,807,4,27,7,1:34.453,1:33.636,1:33.580,94453,93636,93580
7167,970,815,10,11,8,1:34.657,1:33.920,1:33.706,94657,93920,93706
7168,970,826,5,26,9,1:34.440,1:34.034,1:33.719,94440,94034,93719
7169,970,840,3,18,10,1:33.986,1:34.090,1:34.220,93986,94090,94220
7180,971,822,131,77,1,1:31.041,1:29.555,1:28.769,91041,89555,88769
7181,971,1,131,44,2,1:30.814,1:29.535,1:28.792,90814,89535,88792
7182,971,20,6,5,3,1:31.037,1:29.596,1:29.247,91037,89596,89247
7183,971,817,9,3,4,1:31.667,1:30.497,1:29.545,91667,90497,89545
7184,971,8,6,7,5,1:30.988,1:29.843,1:29.567,90988,89843,89567
7185,971,830,9,33,6,1:30.904,1:30.307,1:29.687,90904,90307,89687
7186,971,807,4,27,7,1:31.057,1:30.169,1:29.842,91057,90169,89842
7187,971,13,3,19,8,1:31.373,1:30.677,1:30.074,91373,90677,90074
7188,971,154,210,8,9,1:31.691,1:30.857,1:30.763,91691,90857,90763
7189,971,835,4,30,10,1:31.458,1:30.899,1:31.074,91458,90899,91074
7200,972,20,6,5,1,1:34.493,1:34.038,1:33.194,94493,94038,93194
7201,972,8,6,7,2,1:34.953,1:33.663,1:33.253,94953,93663,93253
7202,972,822,131,77,3,1:34.041,1:33.264,1:33.289,94041,93264,93289
7203,972,1,131,44,4,1:34.409,1:33.760,1:33.767,94409,93760,93767
7204,972,817,9,3,5,1:35.560,1:35.483,1:34.905,95560,95483,94905
7205,972,13,3,19,6,1:35.828,1:35.049,1:35.110,95828,95049,95110
7206,972,830,9,33,7,1:35.301,1:35.221,1:35.161,95301,95221,95161
7207,972,807,4,27,8,1:35.507,1:35.328,1:35.285,95507,95328,95285
7208,972,815,10,11,9,1:36.185,1:35.513,1:35.337,96185,95513,95337
7209,972,839,10,31,10,1:35.372,1:35.729,1:35.430,95372,95729,95430
7220,973,1,131,44,1,1:20.511,1:20.210,1:19.149,80511,80210,79149
7221,973,20,6,5,2,1:20.939,1:20.295,1:19.200,80939,80295,79200
7222,973,822,131,77,3,1:20.991,1:20.300,1:19.373,80991,80300,79373
7223,973,8,6,7,4,1:20.742,1:20.621,1:19.439,80742,80621,79439
7224,973,830,9,33,5,1:21.430,1:20.722,1:19.706,81430,80722,79706
7225,973,817,9,3,6,1:21.704,1:20.855,1:20.175,81704,80855,80175
7226,973,4,1,14,7,1:22.015,1:21.251,1:21.048,82015,81251,81048
7227,973,815,10,11,8,1:21.998,1:21.239,1:21.070,81998,81239,81070
7228,973,13,3,19,9,1:22.138,1:21.222,1:21.232,82138,81222,81232
7229,973,839,10,31,10,1:21.901,1:21.148,1:21.272,81901,81148,81272
7240,974,8,6,7,1,1:13.117,1:12.231,1:12.178,73117,72231,72178
7241,974,20,6,5,2,1:13.090,1:12.449,1:12.221,73090,72449,72221
7242,974,822,131,77,3,1:13.325,1:12.901,1:12.223,73325,72901,72223
7243,974,830,9,33,4,1:13.078,1:12.697,1:12.496,73078,72697,72496
7244,974,817,9,3,5,1:13.219,1:13.011,1:12.998,73219,73011,72998
7245,974,832,5,55,6,1:13.526,1:13.397,1:13.162,73526,73397,73162
7246,974,815,10,11,7,1:13.530,1:13.430,1:13.329,73530,73430,73329
7247,974,154,210,8,8,1:13.786,1:13.203,1:13.349,73786,73203,73349
7248,974,18,1,22,9,1:13.723,1:13.453,1:13.613,73723,73453,73613
7260,975,1,131,44,1,1:12.692,1:12.496,1:11.459,72692,72496,71459
7261,975,20,6,5,2,1:13.046,1:12.749,1:11.789,73046,72749,71789
7262,975,822,131,77,3,1:12.685,1:12.563,1:12.177,72685,72563,72177
7263,975,8,6,7,4,1:13.548,1:12.580,1:12.252,73548,72580,72252
7264,975,830,9,33,5,1:13.177,1:12.751,1:12.403,73177,72751,72403
7265,975,817,9,3,6,1:13.543,1:12.810,1:12.557,73543,72810,72557
7266,975,13,3,19,7,1:13.435,1:13.012,1:12.858,73435,73012,72858
7267,975,815,10,11,8,1:13.470,1:13.262,1:13.018,73470,73262,73018
7268,975,839,10,31,9,1:13.520,1:13.320,1:13.135,73520,73320,73135
7269,975,807,4,27,10,1:13.804,1:13.406,1:13.271,73804,73406,73271
7280,976,1,131,44,1,1:41.983,1:41.275,1:40.593,101983,101275,100593
7281,976,822,131,77,2,1:43.026,1:41.502,1:41.027,103026,101502,101027
7282,976,8,6,7,3,1:42.678,1:42.090,1:41.693,102678,102090,101693
7283,976,20,6,5,4,1:42.952,1:41.911,1:41.841,102952,101911,101841
7284,976,830,9,33,5,1:42.544,1:41.961,1:41.879,102544,101961,101879
7285,976,815,10,11,6,1:43.162,1:42.467,1:42.111,103162,102467,102111
7286,976,839,10,31,7,1:43.051,1:42.751,1:42.186,103051,102751,102186
7287,976,840,3,18,8,1:43.613,1:42.284,1:42.753,103613,102284,102753
7288,976,13,3,19,9,1:43.165,1:42.735,1:42.798,103165,102735,102798
7289,976,817,9,3,10,1:42.857,1:42.215,1:43.414,102857,102215,103414
7300,977,822,131,77,1,1:05.760,1:04.316,1:04.251,65760,64316,64251
7301,977,20,6,5,2,1:05.585,1:04.772,1:04.293,65585,64772,64293
7302,977,1,131,44,3,1:05.064,1:04.800,1:04.424,65064,64800,64424
7303,977,8,6,7,4,1:05.148,1:05.004,1:04.779,65148,65004,64779
7304,977,817,9,3,5,1:05.854,1:05.161,1:04.896,65854,65161,64896
7305,977,830,9,33,6,1:05.779,1:04.948,1:04.983,65779,64948,64983
7306,977,154,210,8,7,1:05.902,1:05.319,1:05.480,65902,65319,65480
7307,977,815,10,11,8,1:05.975,1:05.435,1:05.605,65975,65435,65605
7308,977,839,10,31,9,1:06.033,1:05.550,1:05.674,66033,65550,65674
7309,977,832,5,55,10,1:05.675,1:05.544,1:05.726,65675,65544,65726
7320,978,1,131,44,1,1:39.069,1:27.893,1:26.600,99069,87893,86600
7321,978,8,6,7,2,1:40.455,1:28.992,1:27.147,100455,88992,87147
7322,978,20,6,5,3,1:39.962,1:28.978,1:27.356,99962,88978,87356
7323,978,822,131,77,4,1:39.698,1:28.732,1:27.376,99698,88732,87376
7324,978,830,9,33,5,1:38.912,1:29.431,1:28.130,98912,89431,88130
7325,978,807,4,27,6,1:39.201,1:29.340,1:28.856,99201,89340,88856
7326,978,815,10,11,7,1:42.009,1:29.824,1:28.902,102009,89824,88902
7327,978,839,10,31,8,1:39.738,1:29.701,1:29.074,99738,89701,89074
7328,978,838,1,2,9,1:40.011,1:30.105,1:29.418,100011,90105,89418
7329,978,154,210,8,10,1:42.042,1:29.966,1:29.549,102042,89966,89549
7340,979,20,6,5,1,1:17.244,1:16.802,1:16.276,77244,76802,76276
7341,979,8,6,7,2,1:17.364,1:17.207,1:16.444,77364,77207,76444
7342,979,822,131,77,3,1:18.058,1:17.362,1:16.530,78058,77362,76530
7343,979,1,131,44,4,1:17.492,1:16.693,1:16.707,77492,76693,76707
7344,979,830,9,33,5,1:17.266,1:17.028,1:16.797,77266,77028,76797
7345,979,817,9,3,6,1:17.702,1:17.698,1:16.818,77702,77698,76818
7346,979,807,4,27,7,1:18.137,1:17.655,1:17.468,78137,77655,77468
7347,979,4,1,14,8,1:18.395,1:17.919,1:17.549,78395,77919,77549
7348,979,838,1,2,9,1:18.479,1:18.000,1:17.894,78479,78000,77894
7349,979,832,5,55,10,1:18.948,1:18.311,1:18.912,78948,78311,78912
7360,980,1,131,44,1,1:44.184,1:42.927,1:42.553,104184,102927,102553
7361,980,20,6,5,2,1:44.275,1:43.987,1:42.795,104275,103987,102795
7362,980,822,131,77,3,1:44.773,1:43.249,1:43.094,104773,103249,103094
7363,980,8,6,7,4,1:44.729,1:43.700,1:43.270,104729,103700,103270
7364,980,830,9,33,5,1:44.535,1:43.940,1:43.380,104535,103940,103380
7365,980,817,9,3,6,1:45.114,1:44.224,1:43.863,105114,104224,103863
7366,980,807,4,27,7,1:45.280,1:44.988,1:44.982,105280,104988,104982
7367,980,815,10,11,8,1:45.591,1:44.894,1:45.244,105591,104894,105244
7368,980,839,10,31,9,1:45.277,1:45.006,1:45.369,105277,105006,105369
7380,981,1,131,44,1,1:36.009,1:34.660,1:35.554,96009,94660,95554
7381,981,830,9,33,2,1:37.344,1:36.113,1:36.702,97344,96113,96702
7382,981,817,9,3,3,1:38.304,1:37.313,1:36.841,98304,97313,96841
7383,981,840,3,18,4,1:37.653,1:37.002,1:37.032,97653,97002,97032
7384,981,839,10,31,5,1:38.775,1:37.580,1:37.719,98775,97580,97719
7385,981,822,131,77,6,1:35.716,1:35.396,1:37.833,95716,95396,97833
7386,981,8,6,7,7,1:38.235,1:37.031,1:37.987,98235,97031,97987
7387,981,20,6,5,8,1:37.198,1:36.223,1:38.064,97198,96223,98064
7388,981,13,3,19,9,1:38.338,1:37.456,1:38.251,98338,97456,98251
7389,981,838,1,2,10,1:38.767,1:37.471,1:39.157,98767,97471,99157
7400,982,20,6,5,1,1:43.336,1:40.529,1:39.491,103336,100529,99491
7401,982,830,9,33,2,1:42.010,1:40.332,1:39.814,102010,100332,99814
7402,982,817,9,3,3,1:42.063,1:40.385,1:39.840,102063,100385,99840
7403,982,8,6,7,4,1:43.328,1:40.525,1:40.069,103328,100525,100069
7404,982,1,131,44,5,1:42.455,1:40.577,1:40.126,102455,100577,100126
7405,982,822,131,77,6,1:43.137,1:41.409,1:40.810,103137,101409,100810
7406,982,807,4,27,7,1:42.586,1:41.277,1:41.013,102586,101277,101013
7407,982,4,1,14,8,1:42.086,1:41.442,1:41.179,102086,101442,101179
7408,982,838,1,2,9,1:42.222,1:41.227,1:41.398,102222,101227,101398
7409,982,832,5,55,10,1:42.176,1:41.826,1:42.056,102176,101826,102056
7420,983,1,131,44,1,1:31.605,1:30.977,1:30.076,91605,90977,90076
7421,983,8,6,7,2,1:32.259,1:30.926,1:30.121,92259,90926,90121
7422,983,830,9,33,3,1:31.920,1:30.931,1:30.541,91920,90931,90541
7423,983,817,9,3,4,1:32.416,1:31.061,1:30.595,92416,91061,90595
7425,983,839,10,31,6,1:32.527,1:31.651,1:31.478,92527,91651,91478
7426,983,838,1,2,7,1:32.838,1:31.848,1:31.582,92838,91848,91582
7427,983,807,4,27,8,1:32.586,1:31.778,1:31.607,92586,91778,91607
7428,983,815,10,11,9,1:32.768,1:31.484,1:31.658,92768,91484,91658
7429,983,4,1,14,10,1:33.049,1:32.010,1:31.704,93049,92010,91704
7439,983,822,131,77,5,1:32.254,1:30.803,1:30.758,92254,90803,90758
7440,984,1,131,44,1,1:29.047,1:27.819,1:27.319,89047,87819,87319
7441,984,822,131,77,2,1:29.332,1:28.543,1:27.651,89332,88543,87651
7442,984,20,6,5,3,1:29.352,1:28.225,1:27.791,89352,88225,87791
7443,984,817,9,3,4,1:29.475,1:28.935,1:28.306,89475,88935,88306
7444,984,830,9,33,5,1:29.181,1:28.747,1:28.332,89181,88747,88332
7445,984,8,6,7,6,1:29.163,1:29.079,1:28.498,89163,89079,88498
7446,984,839,10,31,7,1:30.115,1:29.199,1:29.111,90115,89199,89111
7447,984,815,10,11,8,1:29.696,1:29.343,1:29.260,89696,89343,89260
7448,984,13,3,19,9,1:30.352,1:29.687,1:29.480,90352,89687,89480
7449,984,4,1,14,10,1:30.525,1:29.749,1:30.687,90525,89749,90687
7460,985,1,131,44,1,1:34.822,1:33.437,1:33.108,94822,93437,93108
7461,985,20,6,5,2,1:35.420,1:34.103,1:33.347,95420,94103,93347
7462,985,822,131,77,3,1:35.309,1:33.769,1:33.568,95309,93769,93568
7463,985,817,9,3,4,1:35.991,1:34.495,1:33.577,95991,94495,93577
7464,985,8,6,7,5,1:35.649,1:33.840,1:33.577,95649,93840,93577
7465,985,830,9,33,6,1:34.899,1:34.716,1:33.658,94899,94716,93658
7466,985,839,10,31,7,1:35.849,1:35.113,1:34.647,95849,95113,94647
7467,985,832,4,55,8,1:35.517,1:34.899,1:34.852,95517,94899,94852
7468,985,4,1,14,9,1:35.712,1:35.046,1:35.007,95712,95046,95007
7469,985,815,10,11,10,1:36.358,1:34.789,1:35.148,96358,94789,95148
